month,year,brandname,productname,name,weight
11,2024,Rajuri TMT,TMT,08 MM,5680.9
11,2024,Rajuri TMT,TMT,06 MM,2464.6
11,2024,Rajuri TMT,TMT,Bwire,170.0
11,2024,TATA Structura,Square_Pipe,145*82*4.8_YST210,27862.4
11,2024,TATA Structura,Square_Pipe,122*61*5.0_YST210,1445.0
11,2024,TATA Structura,Square_Pipe,100*100*5.0_YST210,14410.0
11,2024,TATA Structura,Square_Pipe,80*40*4.8_YST310,6829.5
11,2024,As Per IS2062,Angle,100*100*6mm,2556.8
11,2024,AM/NS (Essar),Plate,6mm*1250*2500,23800.0
11,2024,AM/NS (Essar),Cheq.Plate,6mm*1250*5000 (Chq.),3920.0
11,2024,As Per IS2062,Flat,50*5,456.0
11,2024,AM/NS (Essar),Plate,6mm*1250*6300,11000.0
11,2024,AM/NS (Essar),SHEET ,3mm*1250*3060,2184.0
11,2024,AM/NS (Essar),SHEET ,1.6mm*1250*2500,15040.0
11,2024,Rolling,Channel,100*50 MED,7585.4
11,2024,Rolling,Angle,40*40*6mm,189.0
11,2024,As Per IS2062,Square_Bar,40*40,904.3
11,2024,VIZAG / SAIL,Channel,100*50 STD,107628.6
11,2024,VIZAG / SAIL,Channel,125*65 STD,56937.30000000002
11,2024,VIZAG / SAIL,Channel,75*40 STD,20958.0
11,2024,TATA Structura,Round_Pipes,20_2.9mm,525.0
11,2024,As Per IS2062,Beam,350*140 STD,12510.6
11,2024,As Per IS2062,Beam,300*140 STD,43886.0
11,2024,AM/NS (Essar),SHEET ,2mm*1250*2500,32450.0
11,2024,VIZAG / SAIL,Beam,300*140 STD,19597.0
11,2024,As Per IS2062,Beam,200*100 STD,12873.0
11,2024,TATA Structura,Square_Pipe,72*72*2.6_YST210,5962.400000000001
11,2024,TATA Structura,Square_Pipe,50*50*2.0_YST210,16440.0
11,2024,VIZAG / SAIL,Beam,200*100 STD,9746.999999999998
11,2024,G.D.MALHOTRA,Angle,50*50*5mm,2394.0
11,2024,As Per IS2062,Flat,100*6,9683.1
11,2024,AM/NS (Essar),SHEET ,3mm*1250*2500,30350.0
11,2024,As Per IS2062,Flat,300*10,71.8
11,2024,TATA Structura,Square_Pipe,50*50*1.6_YST210,36743.2
11,2024,VIZAG / SAIL,Beam,250*125 STD,22402.8
11,2024,VIZAG / SAIL,Channel,250*82 STD,7499.8
11,2024,AM/NS (Essar),Plate,12mm*1500*3050,870.0
11,2024,AM/NS (Essar),Plate,20mm CTL,16700.0
11,2024,AM/NS (Essar),Plate,16mm CTL,1515.0
11,2024,As Per IS2062,Angle,150*150*10mm,547.2
11,2024,VIZAG / SAIL,Channel,200*75 STD,28600.8
11,2024,VIZAG / SAIL,Channel,150*75 STD,86911.79999999999
11,2024,VIZAG / SAIL,Beam,350*140 STD,11376.6
11,2024,AM/NS (Essar),Cheq.Plate,10mm*1250*6300 (Chq.),5000.0
11,2024,AM/NS (Essar),Plate,12mm*1250*2500,19350.0
11,2024,AM/NS (Essar),Plate,10mm*1250*2500,8600.0
11,2024,TATA Structura,Square_Pipe,200*100*5.0_YST310,1068.5
11,2024,TATA Structura,Square_Pipe,72*72*4.8_YST310,900.0
11,2024,TATA Structura,Square_Pipe,50*25*2.6_YST210,325.2
11,2024,AM/NS (Essar),Plate,4mm*2000*3050,1600.0
11,2024,Rolling,Angle,40*40*5mm,1558.0
11,2024,TATA Structura,Square_Pipe,60*60*4.8_YST310,7098.0
11,2024,TATA Structura,Square_Pipe,40*40*2.0_YST210,13986.2
11,2024,TATA Structura,Square_Pipe,40*40*2.9_YST210,96.3
11,2024,AM/NS (Essar),Cheq.Plate,5mm*1250*5000 (Chq.),34980.0
11,2024,TATA Structura,Round_Pipes,32_2.2mm,96.0
11,2024,TATA Structura,Round_Pipes,20_2.0mm,3081.2000000000003
11,2024,As Per IS2062,Beam,250*125 STD,6003.8
11,2024,AM/NS (Essar),Cheq.Plate,4mm*1250*5000 (Chq.),4830.0
11,2024,TATA Structura,Square_Pipe,200*100*4.0_YST210,7159.400000000001
11,2024,TATA Structura,Square_Pipe,145*82*2.9_YST210,10620.0
11,2024,TATA Structura,Square_Pipe,80*40*1.6_YST210,16490.7
11,2024,TATA Structura,Square_Pipe,96*48*3.2_YST210,21477.2
11,2024,TATA Structura,Square_Pipe,100*100*4.0_YST210,22487.200000000004
11,2024,TATA Structura,Square_Pipe,32*32*2.6_YST210,1830.6
11,2024,TATA Structura,Square_Pipe,80*40*3.2_YST210,13141.0
11,2024,TATA Structura,Square_Pipe,72*72*4.0_YST210,9466.0
11,2024,TATA Structura,Square_Pipe,150*150*6.0_YST210,4107.5
11,2024,TATA Structura,Square_Pipe,145*82*5.4_YST310,3938.3
11,2024,TATA Structura,Square_Pipe,96*48*4.8_YST310,9885.2
11,2024,TATA Structura,Square_Pipe,80*80*6.0_YST310,1500.0
11,2024,TATA Structura,Square_Pipe,100*100*3.2_YST210,1370.9
11,2024,TATA Structura,Square_Pipe,40*40*1.6_YST210,9930.899999999998
11,2024,TATA Structura,Square_Pipe,25*25*1.6_YST210,4503.900000000001
11,2024,AM/NS (Essar),Plate,12mm*1250*6300,3000.0
11,2024,AM/NS (Essar),Plate,20mm*1500*6300,9240.0
11,2024,SAIL,Plate,25mm*1250*6300,1600.0
11,2024,TATA Structura,Square_Pipe,40*40*4.5mm_YST310,1650.0
11,2024,TATA Structura,Square_Pipe,40*40*3.2_YST210,900.4
11,2024,TATA Structura,Square_Pipe,80*80*3.2_YST310,3154.2
11,2024,Mahavir Steel,Square_Bar,20*20,300.0
11,2024,As Per IS2062,Square_Bar,25*25,358.9
11,2024,As Per IS2062,Round_Bar,25mm,2669.3
11,2024,TATA Structura,Square_Pipe,145*82*3.0_YST210,333.0
11,2024,AM/NS (Essar),SHEET ,2.5mm*1250*2500,8890.0
11,2024,AM/NS (Essar),SHEET ,2.9mm*1250*2500,9971.0
11,2024,AM/NS (Essar),Plate,5mm*1250*2500,18625.0
11,2024,AM/NS (Essar),Cheq.Plate,4mm CTL (Chq.),26400.0
11,2024,TATA Pipes,Round_Pipes,20_2.6mm,1824.2
11,2024,TATA Pipes,Round_Pipes,32_B Class_3.2mm,316.20000000000005
11,2024,AM/NS (Essar),Plate,5mm*1500*6300,42875.0
11,2024,AM/NS (Essar),Plate,6mm*1500*6300,44150.0
11,2024,AM/NS (Essar),SHEET ,3mm*1500*6300,3380.0
11,2024,AM/NS (Essar),Plate,10mm*2000*6300,9090.0
11,2024,AM/NS (Essar),Plate,16mm*1500*6300,17200.0
11,2024,AM/NS (Essar),Plate,25mm*1500*6300,3714.0
11,2024,SAIL,Plate,32mm CTL,4729.0
11,2024,Rolling,Angle,35*35*4mm,264.6
11,2024,TATA Structura,Square_Pipe,150*150*5.0_YST310,6900.0
11,2024,TATA Structura,Square_Pipe,80*80*6.0_YST210,1500.0
11,2024,VIZAG / SAIL,Angle,50*50*6mm,13868.0
11,2024,G.D.MALHOTRA,Channel,100*50 MED,11691.5
11,2024,TATA Structura,Square_Pipe,50*25*2.0_YST210,1565.8
11,2024,TATA Structura,Square_Pipe,80*40*2.9_YST210,6439.6
11,2024,G.D.MALHOTRA,Channel,75*40 -1.7,6797.699999999999
11,2024,G.D.MALHOTRA,Angle,65*65*5mm,2969.4
11,2024,G.D.MALHOTRA,Angle,65*65*6mm,2366.4
11,2024,As Per IS2062,Flat,40*5,1660.8000000000002
11,2024,As Per IS2062,Flat,75*6,840.0
11,2024,As Per IS2062,Flat,125*10,705.6
11,2024,As Per IS2062,Flat,200*8,378.0
11,2024,As Per IS2062,Flat,125*8,608.4
11,2024,As Per IS2062,Flat,125*6,2841.6
11,2024,As Per IS2062,Flat,200*12,338.4
11,2024,As Per IS2062,Round_Bar,16mm,23209.1
11,2024,Rolling,Round_Bar,10mm,1331.8000000000002
11,2024,AM/NS (Essar),SHEET ,3mm*1250*3660,8610.0
11,2024,TATA Pipes,Round_Pipes,100_B CLASS_4.5mm,2854.8
11,2024,VIZAG / SAIL,Beam,150*75 STD,7420.0
11,2024,As Per IS2062,Round_Bar,20mm,30305.2
11,2024,AM/NS (CRC),CRC Sheet,1.5mm*1540*2500,19068.0
11,2024,AM/NS (CRC),CRC Sheet,2mm*1250*2500,4000.0
11,2024,AM/NS (CRC),CRC Sheet,2.5mm*1250*2500,1674.0
11,2024,TATA Structura,Square_Pipe,50*25*3.2_YST210,1049.8
11,2024,TATA Structura,Square_Pipe,122*61*3.6_YST210,7194.500000000001
11,2024,TATA Pipes,Round_Pipes_HD (Mtr),250_6.0mm,236.5
11,2024,VIZAG / SAIL,Angle,100*100*12 mm,1062.0
11,2024,As Per IS2062,Flat,125*12,495.6
11,2024,As Per IS2062,Flat,75*40,1699.1999999999998
11,2024,As Per IS2062,Flat,50*12,394.8
11,2024,As Per IS2062,Flat,40*10,555.8
11,2024,VIZAG / SAIL,Square_Bar,77*77,1854.3
11,2024,VIZAG / SAIL,Square_Bar,65*65,2189.0
11,2024,AM/NS (Essar),SHEET ,3mm*1500*2500,3990.0
11,2024,AM/NS (Essar),Plate,5mm*1250*6300,10040.0
11,2024,AM/NS (Essar),Plate,4mm*1250*2500,16400.0
11,2024,TATA Pipes,Round_Pipes,125_B CLASS_4.8mm,381.6
11,2024,Rolling,Flat,25*5,2529.0
11,2024,Jindal Steel (JSPL),UC Section,203x203x46,276.0
11,2024,As Per IS2062,Channel,100*50 STD,4016.4
11,2024,Rolling,Channel,75*40 STD,632.0
11,2024,TATA Structura,Square_Pipe,96*48*2.0_YST210,5051.1
11,2024,TATA Structura,Square_Pipe,60*40*2.0_YST210,3880.8
11,2024,TATA Structura,Square_Pipe,150*150*5.0_YST210,2208.0
11,2024,Primus,Screw,55mm,0.0
11,2024,As Per IS2062,Channel,125*65 STD,6467.2
11,2024,VIZAG / SAIL,Angle,75*75*6mm,7554.400000000001
11,2024,TATA Structura,Square_Pipe,172*92*4.8_YST310,3309.4
11,2024,AM/NS (Essar),Cheq.Plate,5mm*1250*2500 (Chq.),24060.0
11,2024,Rolling,Angle,50*50*5mm,5626.0
11,2024,TATA Structura,Square_Pipe,50*50*5.0_YST210,4000.0
11,2024,AM/NS (Essar),SHEET ,M S Sheet,2750.0
11,2024,TATA Structura,Square_Pipe,32*32*2.0_YST210,399.6
11,2024,AM/NS (CRC),CRC Sheet,1mm*1000*2500,3140.0
11,2024,AM/NS (CRC),CRC Sheet,1.2mm*1000*2500,3000.0
11,2024,AM/NS (Essar),Cheq.Plate,3mm*1250*2500 (Chq.),5840.0
11,2024,AM/NS (CRC),CRC Sheet,CR Sheet,9000.0
11,2024,TATA Structura,Square_Pipe,100*100*4.0_YST310,3028.9
11,2024,TATA Structura,Square_Pipe,180*180*5.0_YST310,2592.0
11,2024,Rolling,Angle,50*50*6mm,4727.0
11,2024,Rolling,Angle,65*65*6mm,2747.2
11,2024,As Per IS2062,Beam,100*50 STD,196.0
11,2024,As Per IS2062,Beam,150*75 STD,7050.0
11,2024,AM/NS (Essar),Plate,12mm CTL,868.0
11,2024,AM/NS (Essar),Plate,8mm*1250*2500,17400.0
11,2024,Rolling,Channel,75*40 -1.9,2324.0
11,2024,TATA Structura,Square_Pipe,145*82*4.8_YST310,5603.9
11,2024,AM/NS (Essar),Cheq.Plate,2.8mm*1250*2500 (Chq.),2976.0
11,2024,As Per IS2062,Round_Bar,32mm,3113.6
11,2024,TATA Structura,Square_Pipe,80*40*2.6_YST210,10617.5
11,2024,TATA Durashine,PPGL,0.47 CC AZ 150 GSM,1510.0
11,2024,TATA Structura,Square_Pipe,80*40*2.0_YST210,10376.799999999996
11,2024,TATA Pipes,Round_Pipes (Mtr),50_B CLASS_3.6mm,604.8
11,2024,TATA Pipes,Round_Pipes (Mtr),80_B CLASS_4.0mm,426.6
11,2024,TATA GP Pipe ,G.P. Pipe,25*25*2.0mm,2052.0
11,2024,TATA GP Pipe ,G.P. Pipe,40*40*2.0mm,1296.0
11,2024,TATA GP Pipe ,G.P. Pipe,50*50*2.0mm,2879.0
11,2024,TATA GP Pipe ,G.P. Pipe,60*40*2.0mm,1150.5
11,2024,TATA GP Pipe ,G.P. Pipe,80*40*2.0mm,432.0
11,2024,TATA GP Pipe ,G.P. Pipe,96*48*2.0mm,1831.2
11,2024,TATA GP Pipe ,G.P. Pipe,72*72*2.0mm,634.8
11,2024,As Per IS2062,Flat,150*10,1345.1999999999998
11,2024,TATA Structura,Square_Pipe,96*48*1.6_YST210,2348.3
11,2024,TATA Structura,Square_Pipe,40*20*1.6_YST210,1368.5
11,2024,G.D.MALHOTRA,Flat,50*5,12.0
11,2024,AM/NS (CRC),CRC Sheet,1.2mm*1250*2500,17378.0
11,2024,Polish Bar,Polish Bar,Sq 40*40,1000.0
11,2024,Polish Bar,Polish Bar,Sq 50*50,2177.2
11,2024,As Per IS2062,Channel,150*75 STD,57210.0
11,2024,AM/NS (Essar),Plate,10mm CTL,10696.0
11,2024,AM/NS (Essar),Cheq.Plate,6mm CTL (Chq.),5000.0
11,2024,JSW GP Sheet,G.P. Sheet,1.25mm*1250*2500,1140.0
11,2024,TATA Structura,Square_Pipe,96*48*2.9_YST310,1126.1
11,2024,As Per IS2062,Flat,50*6,1296.0
11,2024,TATA Structura,Square_Pipe,40*40*2.6_YST210,9953.8
11,2024,TATA Structura,Square_Pipe,50*50*2.2_YST210,3500.0
11,2024,TATA Structura,Square_Pipe,25*25*2.0_YST210,8307.8
11,2024,TATA Structura,Square_Pipe,60*60*2.0_YST210,2236.8
11,2024,TATA Structura,Square_Pipe,40*20*2.0_YST210,5000.0
11,2024,TATA Structura,Square_Pipe,20*20*2.0_YST210,5568.3
11,2024,TATA Structura,Square_Pipe,20*20*1.6_YST210,4618.3
11,2024,TATA Structura,Square_Pipe,100*100*3.0_YST210,10028.7
11,2024,TATA Structura,Square_Pipe,25*25*1.2_YST210,2980.0
11,2024,TATA Structura,Square_Pipe,50*25*1.6_YST210,1667.9
11,2024,TATA Structura,Square_Pipe,60*40*1.6_YST210,6475.8
11,2024,TATA Structura,Square_Pipe,20*20*1.2_YST210,2315.0
11,2024,AM/NS (Essar),Cheq.Plate,2.8mm*1250*5000 (Chq.),620.0
11,2024,Mahavir Steel,Flat,125*10,588.0
11,2024,AM/NS (Essar),SHEET ,3mm*1020*2500,186.0
11,2024,AM/NS (Essar),Plate,10mm*1500*6300,60000.0
11,2024,AM/NS (Essar),SHEET ,2.5mm*1500*2500,3875.0
11,2024,TATA Structura,Round_Pipes,15_2.0mm,2011.4
11,2024,TATA Structura,Square_Pipe,80*80*4.0_YST310,8623.4
11,2024,VIZAG / SAIL,Angle,75*75*8mm,2349.6
11,2024,As Per IS2062,Flat,100*20,394.2
11,2024,As Per IS2062,Flat,65*10,3631.6
11,2024,As Per IS2062,Flat,150*6,23457.8
11,2024,TATA Structura,Square_Pipe,50*50*3.6_YST210,9111.6
11,2024,TATA Structura,Square_Pipe,60*40*3.6_YST210,9302.8
11,2024,TATA Structura,Square_Pipe,40*40*4.0_YST210,12217.6
11,2024,TATA Structura,Square_Pipe,96*48*4.0_YST210,15704.499999999998
11,2024,TATA Structura,Square_Pipe,150*150*4.0_YST210,14415.0
11,2024,VIZAG / SAIL,NPB SECTION,400x180x66,3307.0
11,2024,AM/NS (Essar),Plate,8mm*1250*6300,15500.0
11,2024,AM/NS (Essar),Plate,4mm*1250*6300,5000.0
11,2024,AM/NS (Essar),Plate,6mm*2000*6300,5600.0
11,2024,As Per IS2062,Flat,125*20,470.4
11,2024,AM/NS (Essar),SHEET ,2mm*910*2500,518.0
11,2024,TATA Structura,Square_Pipe,40*40*1.2_YST210,3900.0
11,2024,TATA Structura,Square_Pipe,40*40*1.8_YST210,3008.8
11,2024,TATA Structura,Square_Pipe,50*50*1.2_YST210,6592.9
11,2024,TATA Structura,Round_Pipes,15_1.6mm,500.0
11,2024,TATA Structura,Round_Pipes,20_1.6mm,1000.0
11,2024,AM/NS (Essar),Plate,6mm*1500*3050,1540.0
11,2024,As Per IS2062,Beam,125*70 STD,390.0
11,2024,TATA Structura,Square_Pipe,96*48*2.9_YST210,6038.9
11,2024,AM/NS (Essar),Plate,Base Plate,32.3
11,2024,AM/NS (Essar),SHEET ,2.5mm*1020*3660,740.0
11,2024,TATA GP Pipe ,G.P. Pipe,80*40*1.6mm,435.0
11,2024,TATA GP Pipe ,G.P. Pipe,60*40*1.6mm,507.4
11,2024,TATA GP Pipe ,G.P. Pipe,50*25*1.4mm,1532.6
11,2024,TATA GP Pipe ,G.P. Pipe,20*20*2.0mm,119.7
11,2024,TATA Structura,Square_Pipe,100*100*2.0_YST210,2238.6
11,2024,TATA Structura,Square_Pipe,72*72*2.0_YST210,2701.0999999999995
11,2024,TATA Structura,Square_Pipe,72*72*1.6_YST210,1959.2
11,2024,TATA Structura,Square_Pipe,60*40*1.2_YST210,700.0
11,2024,G.D.MALHOTRA,Flat,25*5,330.0
11,2024,G.D.MALHOTRA,Angle,25*25*5mm,669.6
11,2024,Mahavir Steel,Square_Bar,12*12,420.4
11,2024,Mahavir Steel,Flat,25*5,120.0
11,2024,Rolling,Channel,75*40 -1.7,3458.4999999999995
11,2024,G.D.MALHOTRA,Angle,40*40*6mm,777.0
11,2024,G.D.MALHOTRA,Angle,50*50*6mm,270.0
11,2024,G.D.MALHOTRA,Angle,35*35*5mm,296.4
11,2024,Mahavir Steel,Round_Bar,12mm,58.7
11,2024,VIZAG / SAIL,NPB SECTION,200x100x25,3060.0
11,2024,SAIL,Plate,25mm CTL,435.0
11,2024,As Per IS2062,Flat,75*20,1757.6
11,2024,As Per IS2062,Flat,40*8,150.0
11,2024,AM/NS (Essar),Plate,12mm*2000*6300,4800.0
11,2024,As Per IS2062,Flat,50*20,936.0
11,2024,As Per IS2062,Flat,75*10,1593.0
11,2024,G.D.MALHOTRA,Flat,40*10,465.0
11,2024,As Per IS2062,Flat,50*10,1342.4
11,2024,TATA Structura,Square_Pipe,50*50*4.0_YST210,6028.9
11,2024,TATA Structura,Square_Pipe,122*61*5.4_YST310,1765.3
11,2024,TATA Pipes,Round_Pipes,50_C CLASS_4.5mm,408.6
11,2024,TATA Structura,Square_Pipe,220*220*6.0_YST310,4760.4
11,2024,Rolling,Angle,65*65*5mm,1323.0
11,2024,VIZAG / SAIL,NPB SECTION,500x200x91,5197.2
11,2024,AM/NS (CRC),CRC Sheet,1.5mm*1250*2500,11405.0
11,2024,AM/NS (CRC),CRC Sheet,1.6mm*1250*2500,6080.0
11,2024,As Per IS2062,Flat,150*8,733.2
11,2024,AM/NS (Essar),Plate,10mm*1250*6300,8780.0
11,2024,As Per IS2062,Flat,300*25,71.8
11,2024,AM/NS (CRC),CRC Sheet,1mm*1250*2500,8850.0
11,2024,As Per IS2062,Flat,65*12,73.4
11,2024,As Per IS2062,Flat,100*12,367.1
11,2024,Rolling,Round_Bar,12mm,2548.0
11,2024,AM/NS (Essar),Plate,4mm*1000*3050,100.0
11,2024,AM/NS (Essar),Plate,4mm*1000*3660,480.0
11,2024,AM/NS (Essar),Plate,5mm*2000*3050,1250.0
11,2024,TATA Structura,Square_Pipe,100*100*2.5_YST210,6205.3
11,2024,AM/NS (CRC),CRC Sheet,0.8mm*1250*2500,21276.0
11,2024,VIZAG / SAIL,Angle,65*65*6mm,4540.3
11,2024,AM/NS (Essar),SHEET ,3mm CTL,2865.0
11,2024,Rolling,Flat,40*3,97.2
11,2024,TATA Structura,Square_Pipe,80*80*4.8_YST310,2543.5
11,2024,As Per IS2062,Flat,100*10,46.8
11,2024,VIZAG / SAIL,Channel,400*100 STD,3306.6
11,2024,VIZAG / SAIL,Channel,300*90 STD,3702.6
11,2024,AM/NS (Essar),Plate,8mm*1500*6300,63600.0
11,2024,As Per IS2062,Square_Bar,16*16,370.9
11,2024,TATA GP Pipe ,G.P. Pipe,50*25*2.0mm,1600.0
11,2024,TATA Structura,Round_Pipes,40_A CLASS_2.9mm,1162.8
11,2024,AM/NS (Essar),Plate,4mm*1500*6300,300.0
11,2024,AM/NS (Essar),SHEET ,3.15mm*1250*2500,4711.0
11,2024,G.D.MALHOTRA,Angle,40*40*5mm,1278.0
11,2024,AM/NS (Essar),Cheq.Plate,2.6mm*1250*2500,446.6
11,2024,JSW Colouron+,PPGL,0.45 CC AZ 150 GSM,1505.0
11,2024,AM/NS (Essar),Plate,5mm*2000*6100,12125.0
11,2024,As Per IS2062,Channel,200*75 STD,3242.0
11,2024,TATA Pipes,Round_Pipes,40_B CLASS_3.2mm,1580.7
11,2024,TATA Structura,Square_Pipe,25*25*2.6_YST210,3564.0
11,2024,SAIL,Plate,40mm CTL,4625.0
11,2024,Rolling,Angle,40*40*4mm,716.0
11,2024,TATA Structura,Square_Pipe,50*50*2.9_YST210,1894.2
11,2024,TATA Structura,Square_Pipe,200*100*6.0_YST210,7776.0
11,2024,As Per IS2062,Round_Bar,36mm,1054.7
11,2024,VIZAG / SAIL,Round_Bar,63mm,146.8
11,2024,TATA Structura,Square_Pipe,50*50*3.2_YST210,671.0
11,2024,AM/NS (CRC),CRC Sheet,3mm*1250*2500,3600.0
11,2024,Jindal Steel (JSPL),Channel,250*82 STD,5000.0
11,2024,TATA Structura,Round_Pipes,40_1.6mm,43.92
11,2024,TATA Structura,Square_Pipe,32*32*1.6_YST210,326.64
11,2024,AM/NS (CRC),CRC Sheet,1.2mm*1540*2500,3000.0
11,2024,AM/NS (CRC),CRC Sheet,0.7mm*1250*2500,3000.0
11,2024,TATA GP Pipe ,G.P. Pipe,40*20*2.0mm,101.4
11,2024,TATA Structura,Square_Pipe,122*61*4.5_YST310,1679.1
11,2024,TATA Structura,Square_Pipe,200*100*6.0_YST310,10110.8
11,2024,TATA Structura,Square_Pipe,172*92*5.4_YST310,4760.7
11,2024,TATA Structura,Square_Pipe,96*48*2.5_YST210,7190.4
11,2024,TATA Structura,Square_Pipe,72*72*2.9_YST210,2736.0
11,2024,TATA Structura,Square_Pipe,180*180*8.0_YST310,1760.3
11,2024,TATA Structura,Square_Pipe,150*150*8.0_YST310,206.4
11,2024,TATA Structura,Round_Pipes,100_2.9mm,1000.0
11,2024,TATA Structura,Round_Pipes,80_2.9mm,1000.0
11,2024,TATA Pipes,Round_Pipes,150_B Class_4.8mm,606.0
11,2024,As Per IS2062,Flat,75*12,1585.1999999999998
11,2024,AM/NS (Essar),Plate,10mm*1500*3050,1095.0
11,2024,As Per IS2062,Channel,300*90 STD,5049.2
11,2024,TATA Structura,Square_Pipe,122*61*4.0_YST310,1495.9
11,2024,AM/NS (CRC),CRC Sheet,0.9mm*1250*2500,330.0
11,2024,AM/NS (Essar),Plate,12mm*1500*6300,2730.0
11,2024,VIZAG / SAIL,Angle,65*65*8mm,2494.8
11,2024,TATA Structura,Square_Pipe,50*50*4.5_YST210,1452.0
11,2024,As Per IS2062,Flat,100*40,376.8
11,2024,As Per IS2062,Flat,65*16,97.9
11,2024,TATA Durashine,PPGL,Ridge,0.0
11,2024,VIZAG / SAIL,Angle,100*100*8mm,580.8
11,2024,As Per IS2062,Flat,40*12,1048.8
11,2024,TATA Structura,Square_Pipe,50*50*2.6_YST210,6617.3
11,2024,TATA Structura,Square_Pipe,75*25*2.2_YST210,59.9
11,2024,G.D.MALHOTRA,Flat,40*5,19.2
11,2024,As Per IS2062,Flat,65*6,1052.8
11,2024,VIZAG / SAIL,Square_Bar,90*90,10000.0
11,2024,TATA Structura,Square_Pipe,96*48*4.0_YST310,5277.1
11,2024,TATA Structura,Square_Pipe,60*40*2.6_YST210,559.5
11,2024,Rolling,Angle,75*75*5mm,7147.8
11,2024,Rolling,Square_Bar,12*12,291.5
11,2024,Rolling,Angle,25*25*3mm,33.0
11,2024,Polish Bar,Polish Bar,Sq 32*32,771.8
11,2024,TATA Structura,Square_Pipe,80*40*4.0_YST210,2511.0
11,2024,TATA Pipes,Round_Pipes,250_8.0mm,3772.8
11,2024,AM/NS (Essar),SHEET ,3mm*1500*3050,440.0
11,2024,AM/NS (Essar),Plate,8mm CTL,890.0
11,2024,As Per IS2062,Flat,100*8,2106.8
11,2024,AM/NS (Essar),Plate,6mm CTL,250.0
11,2024,TATA Structura,Square_Pipe,75*25*1.6_YST210,841.0
11,2024,TATA Structura,Square_Pipe,200*100*5.0_YST210,797.8
11,2024,AM/NS (Essar),Plate,8mm*1800*6300,720.0
11,2024,As Per IS2062,Flat,100*16,753.5999999999999
11,2024,As Per IS2062,Flat,75*16,112.8
11,2024,Rolling,Angle,75*75*6mm,204.0
11,2024,Rolling,Flat,32*5,23.4
11,2024,As Per IS2062,Channel,250*82 STD,6000.0
11,2024,Other,Plate,50mm CTL,2700.0
11,2024,TATA Structura,Square_Pipe,96*48*3.2_YST310,17000.0
11,2024,TATA Structura,Square_Pipe,300*150*6.0_YST310,10972.7
11,2024,Rolling,Angle,37*37*3mm,345.6
11,2024,JSW Colouron+,PPGL,Ridge,0.0
11,2024,TATA,Screw,55mm,0.0
11,2024,AM/NS (Essar),SHEET ,3mm*1250*4270,1300.0
11,2024,AM/NS (Essar),SHEET ,2.5mm*1250*3650,1365.0
11,2024,TATA Structura,Square_Pipe,80*80*2.9_YST210,240.16
11,2024,VIZAG / SAIL,Angle,50*50*5mm,676.4
11,2024,TATA Structura,Square_Pipe,60*40*4.5_YST310,1365.0
11,2024,TATA Pipes,Round_Pipes,200_8.0mm,1499.8
11,2024,TATA Pipes,Round_Pipes,150_C Class_5.4mm,1022.4
11,2024,Mahavir Steel,Angle,25*25*5mm,1512.0
11,2024,G.D.MALHOTRA,Beam,125*70 L,2916.0
11,2024,Mahavir Steel,Flat,25*10,96.0
11,2024,Mahavir Steel,Flat,32*10,90.0
11,2024,AM/NS (Essar),SHEET ,1.6mm CTL,6500.0
11,2024,TATA Pipes,Round_Pipes,25_B Class_3.2mm,274.7
11,2024,TATA Structura,Square_Pipe,25*25*3.2_YST210,1653.2
11,2024,AM/NS (Essar),Plate,4mm*2000*3950,2080.0
11,2024,AM/NS (Essar),Plate,14mm*1500*6300,1050.0
11,2024,Rolling,Angle,35*35*5mm,124.8
11,2024,As Per IS2062,Flat,300*8,791.3
11,2024,As Per IS2062,Square_Bar,32*32,289.4
11,2024,AM/NS (CRC),CRC Sheet,2mm*1500*2500,900.0
11,2024,G.D.MALHOTRA,Angle,40*40*4mm,28.8
11,2024,TATA Structura,Square_Pipe,150*150*2.0_YST210,648.0
11,2024,G.D.MALHOTRA,Channel,70*35,2058.4
11,2024,Polish Bar,Polish Bar,Sq 12*12,4436.8
11,2024,Polish Bar,Polish Bar,R 20mm,300.0
11,2024,Polish Bar,Polish Bar,R 25mm,500.3
11,2024,AM/NS (Essar),Plate,16mm*2000*6300,1640.0
11,2024,As Per IS2062,Flat,100*25,1176.0
11,2024,AM/NS (Essar),Cheq.Plate,3mm*1250*5000 (Chq.),960.0
11,2024,TATA Pipes,Round_Pipes,80_C CLASS_4.8mm,356.4
11,2024,AM/NS (Essar),CRC Sheet,1mm*1540*2500,840.0
11,2024,Rolling,Angle,25*25*5mm,21.6
11,2024,TATA Structura,Square_Pipe,300*200*8.0_YST310,2499.0
11,2024,TATA Structura,Square_Pipe,100*100*5.0_YST310,15300.0
11,2024,TATA Structura,Square_Pipe,132*132*5.4_YST310,15000.0
11,2024,AM/NS (Essar),Plate,20mm*1250*2500,1000.0
11,2024,As Per IS2062,Angle,130*130*12mm,3948.0
11,2024,As Per IS2062,Angle,150*150*12mm,326.4
11,2024,Other,Plate,25mm*1500*6300,3714.0
11,2024,As Per IS2062,Angle,150*150*16mm,859.2
11,2024,Rolling,Angle,75*75*8mm,1548.6
11,2024,TATA Structura,Square_Pipe,240*120*5.0_YST310,954.0
11,2024,As Per IS2062,Flat,200*10,94.2
11,2024,TATA Structura,Square_Pipe,60*60*4.0_YST210,3696.0
