,month,year,brandid,pwid,brandname,productname,name,weight
11552,12,2023,11,435,AM/NS (Essar),Plate,5mm*1500*6300,45000.0
11553,12,2023,11,440,AM/NS (Essar),Plate,10mm*1250*6300,8060.0
11554,12,2023,14,378,As Per IS2062,Square_Bar,50*50,753.2
11555,12,2023,7,380,VIZAG / SAIL,Square_Bar,77*77,132.4
11556,12,2023,15,399,Rolling,Round_Bar,100mm,739.9
11557,12,2023,16,734,Polish Bar,Polish Bar,R 50mm,400.7
11558,12,2023,16,533,Polish Bar,Polish Bar,R 40mm,59.2
11559,12,2023,7,234,VIZAG / SAIL,Channel,200*75 STD,29632.0
11560,12,2023,7,413,VIZAG / SAIL,Beam,200*100 STD,35829.600000000006
11561,12,2023,7,195,VIZAG / SAIL,Angle,65*65*8mm,4375.6
11562,12,2023,14,279,As Per IS2062,Flat,50*8,678.3000000000001
11563,12,2023,14,286,As Per IS2062,Flat,65*6,3898.6
11564,12,2023,14,288,As Per IS2062,Flat,65*10,704.0
11565,12,2023,14,315,As Per IS2062,Flat,125*20,970.4
11566,12,2023,14,320,As Per IS2062,Flat,150*10,1699.1999999999998
11567,12,2023,17,795,TATA Pipes,Round_Pipes_HD (Mtr),200_6.0mm,189.2
11568,12,2023,17,118,TATA Pipes,Round_Pipes_HD (Mtr),300_6.0mm,846.0
11569,12,2023,11,716,AM/NS (Essar),Plate,25mm*1600*6300,11560.0
11570,12,2023,1,25,TATA Structura,Square_Pipe,32*32*2.6_YST210,3532.3
11571,12,2023,1,599,TATA Structura,Square_Pipe,150*150*4.0_YST210,8791.0
11572,12,2023,1,47,TATA Structura,Square_Pipe,80*80*3.2_YST210,2178.1
11573,12,2023,1,44,TATA Structura,Square_Pipe,72*72*3.2_YST210,2730.8
11574,12,2023,7,1095,VIZAG / SAIL,NPB SECTION,400x180x66,2814.0
11575,12,2023,11,569,AM/NS (Essar),Plate,4mm CTL,32500.0
11576,12,2023,8,239,Rajuri TMT,TMT,06 MM,1110.3
11577,12,2023,8,240,Rajuri TMT,TMT,08 MM,8334.4
11578,12,2023,8,242,Rajuri TMT,TMT,12 MM,12977.699999999999
11579,12,2023,8,243,Rajuri TMT,TMT,16 MM,10140.199999999999
11580,12,2023,1,56,TATA Structura,Square_Pipe,60*40*3.6_YST210,4163.3
11581,12,2023,1,33,TATA Structura,Square_Pipe,40*40*3.2_YST210,4711.5
11582,12,2023,15,372,Rolling,Square_Bar,12*12,494.9
11583,12,2023,5,224,G.D.MALHOTRA,Channel,75*40 STD,432.0
11584,12,2023,1,42,TATA Structura,Square_Pipe,60*60*4.0_YST210,1489.62
11585,12,2023,5,178,G.D.MALHOTRA,Angle,40*40*4mm,1065.6
11586,12,2023,1,348,TATA Structura,Square_Pipe,50*50*3.2_YST210,559.2
11587,12,2023,14,278,As Per IS2062,Flat,50*6,541.6
11588,12,2023,15,387,Rolling,Round_Bar,20mm,13274.800000000001
11589,12,2023,1,131,TATA Structura,Square_Pipe,100*100*3.0_YST210,9661.0
11590,12,2023,1,62,TATA Structura,Square_Pipe,80*40*2.6_YST210,19595.4
11591,12,2023,17,642,TATA Pipes,Round_Pipes,32_B Class_3.2mm,4874.2
11592,12,2023,8,244,Rajuri TMT,TMT,20 MM,3714.3
11593,12,2023,8,742,Rajuri TMT,TMT,Bwire,410.0
11594,12,2023,14,273,As Per IS2062,Flat,40*20,2581.4
11595,12,2023,30,491,AM/NS (CRC),CRC Sheet,2mm*1250*2500,8300.0
11596,12,2023,11,436,AM/NS (Essar),Plate,8mm*1500*6300,6600.0
11597,12,2023,11,430,AM/NS (Essar),Plate,6mm*1500*6300,9900.0
11598,12,2023,11,500,AM/NS (Essar),SHEET ,3mm*1500*6300,8360.0
11599,12,2023,17,105,TATA Pipes,Round_Pipes (Mtr),150_B CLASS_4.8mm,113.4
11600,12,2023,11,1092,AM/NS (Essar),CRC Sheet,1.2mm*1000*2500,1534.0
11601,12,2023,11,570,AM/NS (Essar),Plate,5mm CTL,635.0
11602,12,2023,17,661,TATA Pipes,Round_Pipes,50_C CLASS_4.5mm,2574.3
11603,12,2023,14,304,As Per IS2062,Flat,100*12,874.7
11604,12,2023,3,267,Mahavir Steel,Flat,40*5,48.0
11605,12,2023,3,282,Mahavir Steel,Flat,50*16,75.6
11606,12,2023,17,77,TATA Pipes,Round_Pipes (Mtr),15_B CLASS_2.6mm,7.3
11607,12,2023,15,385,Rolling,Round_Bar,12mm,1037.8
11608,12,2023,1,1036,TATA Structura,Square_Pipe,40*20*2.5_YST210,61.5
11609,12,2023,11,683,AM/NS (Essar),Plate,4mm*1500*3050,150.0
11610,12,2023,11,1023,AM/NS (Essar),SHEET ,2.5mm*1500*2500,78.0
11611,12,2023,11,448,AM/NS (Essar),Plate,14mm*1500*6300,2080.0
11612,12,2023,11,466,AM/NS (Essar),Plate,6mm*2000*6300,6567.0
11613,12,2023,14,301,As Per IS2062,Flat,100*6,1035.8
11614,12,2023,13,621,JSW Colouron+,PPGL,0.47 CC AZ 150 GSM,1952.5
11615,12,2023,13,726,JSW Colouron+,PPGL,Ridge,0.0
11616,12,2023,1,352,TATA Structura,Square_Pipe,60*40*1.6_YST210,5124.74
11617,12,2023,1,964,TATA Structura,Square_Pipe,40*40*1.8_YST210,954.0
11618,12,2023,1,123,TATA Structura,Round_Pipes,40_2mm,3531.2000000000003
11619,12,2023,11,470,AM/NS (Essar),Plate,8mm*1800*6300,5019.0
11620,12,2023,5,226,G.D.MALHOTRA,Channel,75*40 -1.7,11011.399999999998
11621,12,2023,11,514,AM/NS (Essar),SHEET ,3mm*1020*3050,1168.0
11622,12,2023,11,461,AM/NS (Essar),Plate,5mm*2000*6100,6790.0
11623,12,2023,1,73,TATA Structura,Square_Pipe,172*92*4.8_YST310,5403.1
11624,12,2023,9,760,Apollo,Square_Pipe,150*150*3.0_YST210,5832.0
11625,12,2023,9,64,Apollo,Square_Pipe,80*40*3.2_YST210,1650.0
11626,12,2023,14,335,As Per IS2062,Flat,250*10,198.1
11627,12,2023,14,293,As Per IS2062,Flat,75*6,659.0
11628,12,2023,14,318,As Per IS2062,Flat,150*6,1747.3
11629,12,2023,11,522,AM/NS (Essar),Cheq.Plate,5mm*1250*5000 (Chq.),12540.0
11630,12,2023,1,1129,TATA Structura,Square_Pipe,60*60*2.2_YST210,2000.0
11631,12,2023,1,130,TATA Structura,Square_Pipe,100*100*2.5_YST210,2383.8
11632,12,2023,1,362,TATA Structura,Square_Pipe,75*25*2.0_YST210,4070.0
11633,12,2023,1,50,TATA Structura,Square_Pipe,50*25*2.0_YST210,9128.900000000001
11634,12,2023,1,158,TATA Structura,Square_Pipe,40*40*2.2_YST210,2000.0
11635,12,2023,1,354,TATA Structura,Square_Pipe,60*40*2.0_YST210,6724.0
11636,12,2023,1,70,TATA Structura,Square_Pipe,122*61*5.4_YST310,1681.1999999999998
11637,12,2023,1,423,TATA Structura,Square_Pipe,200*100*6.0_YST310,3633.5
11638,12,2023,1,68,TATA Structura,Square_Pipe,122*61*3.6_YST210,2160.4
11639,12,2023,1,67,TATA Structura,Square_Pipe,96*48*4.0_YST210,16080.5
11640,12,2023,1,154,TATA Structura,Square_Pipe,40*20*2.0_YST210,524.2
11641,12,2023,1,36,TATA Structura,Square_Pipe,50*50*2.9_YST210,3076.0000000000005
11642,12,2023,1,64,TATA Structura,Square_Pipe,80*40*3.2_YST210,3226.0
11643,12,2023,7,1136,VIZAG / SAIL,NPB SECTION,600x220x122,1476.0
11644,12,2023,7,1135,VIZAG / SAIL,NPB SECTION,500x200x91,1092.0
11645,12,2023,1,422,TATA Structura,Square_Pipe,200*100*5.0_YST210,1595.5
11646,12,2023,1,142,TATA Structura,Square_Pipe,150*150*5.0_YST210,11522.0
11647,12,2023,15,386,Rolling,Round_Bar,16mm,2929.14
11648,12,2023,7,198,VIZAG / SAIL,Angle,75*75*6mm,7224.400000000001
11649,12,2023,3,169,Mahavir Steel,Angle,25*25*5mm,1436.4
11650,12,2023,14,311,As Per IS2062,Flat,125*8,655.2
11651,12,2023,14,340,As Per IS2062,Flat,300*8,811.9
11652,12,2023,14,373,As Per IS2062,Square_Bar,16*16,440.29999999999995
11653,12,2023,1,1074,TATA Structura,Round_Pipes,32_2.9mm,1660.0
11654,12,2023,11,476,AM/NS (Essar),Plate,4mm*1500*6300,15100.0
11655,12,2023,17,114,TATA Pipes,Round_Pipes_HD (Mtr),250_5.0mm,396.6
11656,12,2023,30,487,AM/NS (CRC),CRC Sheet,1.2mm*1250*2500,2929.0
11657,12,2023,1,360,TATA Structura,Square_Pipe,72*72*2.9_YST210,13140.0
11658,12,2023,1,1125,TATA Structura,Square_Pipe,80*80*2.6_YST210,184.8
11659,12,2023,1,1102,TATA Structura,Square_Pipe,50*50*4.5_YST210,3217.8
11660,12,2023,1,32,TATA Structura,Square_Pipe,40*40*2.9_YST210,924.5
11661,12,2023,11,455,AM/NS (Essar),Plate,5mm*1250*6300,8505.0
11662,12,2023,11,498,AM/NS (Essar),SHEET ,3mm*1500*2500,1080.0
11663,12,2023,14,342,As Per IS2062,Flat,300*12,339.6
11664,12,2023,25,908,TATA GP Pipe ,G.P. Pipe,72*72*1.6mm,83.8
11665,12,2023,25,907,TATA GP Pipe ,G.P. Pipe,50*50*2.0mm,2056.9
11666,12,2023,25,671,TATA GP Pipe ,G.P. Pipe,96*48*1.8mm,1249.8
11667,12,2023,25,674,TATA GP Pipe ,G.P. Pipe,80*40*2.0mm,2635.2
11668,12,2023,25,646,TATA GP Pipe ,G.P. Pipe,25*25*1.6mm,257.5
11669,12,2023,1,141,TATA Structura,Square_Pipe,122*61*2.9_YST210,1149.5
11670,12,2023,7,219,VIZAG / SAIL,Angle,150*150*16mm,1287.6
11671,12,2023,15,277,Rolling,Flat,50*5,700.3
11672,12,2023,14,299,As Per IS2062,Flat,75*25,388.2
11673,12,2023,14,270,As Per IS2062,Flat,40*10,148.79999999999998
11674,12,2023,14,280,As Per IS2062,Flat,50*10,561.5999999999999
11675,12,2023,11,576,AM/NS (Essar),Plate,25mm CTL,1205.0
11676,12,2023,11,568,AM/NS (Essar),Plate,6mm CTL,940.0
11677,12,2023,7,1037,VIZAG / SAIL,Channel,250*82 STD,10060.0
11678,12,2023,7,421,VIZAG / SAIL,Beam,600*220 STD,44500.0
11679,12,2023,7,417,VIZAG / SAIL,Beam,350*140 STD,9285.4
11680,12,2023,7,236,VIZAG / SAIL,Channel,300*90 STD,750.0
11681,12,2023,1,356,TATA Structura,Square_Pipe,60*60*2.0_YST210,436.8
11682,12,2023,3,372,Mahavir Steel,Square_Bar,12*12,67.8
11683,12,2023,14,289,As Per IS2062,Flat,65*12,330.5
11684,12,2023,14,290,As Per IS2062,Flat,65*16,302.29999999999995
11685,12,2023,14,298,As Per IS2062,Flat,75*20,1349.6
11686,12,2023,14,307,As Per IS2062,Flat,100*25,1235.2
11687,12,2023,1,914,TATA Structura,Square_Pipe,180*180*6.0_YST310,800.0
11688,12,2023,24,622,Jindal Steel (JSPL),Beam,203*133 STD,10922.0
11689,12,2023,24,418,Jindal Steel (JSPL),Beam,400*140 STD,4900.0
11690,12,2023,35,767,JSW Kalinga Z Fab GP Pipe,G.P. Sheet,0.8mm*1250*2500,1000.0
11691,12,2023,17,821,TATA Pipes,Round_Pipes,32_C CLASS_4.0mm,1113.7
11692,12,2023,1,88,TATA Structura,Round_Pipes,40_A CLASS_2.9mm,2450.8999999999996
11693,12,2023,17,662,TATA Pipes,Round_Pipes,40_C CLASS_4.0mm,1605.0
11694,12,2023,17,644,TATA Pipes,Round_Pipes,50_B Class_3.6mm,1500.0
11695,12,2023,1,100,TATA Structura,Round_Pipes,100_A CLASS_3.2mm,1500.0
11696,12,2023,17,600,TATA Pipes,Round_Pipes,100_B CLASS_4.5mm,1573.2
11697,12,2023,17,103,TATA Pipes,Round_Pipes,125_B CLASS_4.8mm,1000.0
11698,12,2023,17,612,TATA Pipes,Round_Pipes,150_B Class_4.8mm,1613.4
11699,12,2023,1,1006,TATA Structura,Round_Pipes,200_4.0mm,1290.0
11700,12,2023,17,987,TATA Pipes,Round_Pipes,200_5.0mm,1108.8
11701,12,2023,17,1059,TATA Pipes,Round_Pipes,250_6.0mm,1824.0
11702,12,2023,17,986,TATA Pipes,Round_Pipes,300_6.0mm,1410.0
11703,12,2023,11,1056,AM/NS (Essar),SHEET ,2mm*1500*2500,1620.0
11704,12,2023,1,66,TATA Structura,Square_Pipe,96*48*3.2_YST210,46396.1
11705,12,2023,5,175,G.D.MALHOTRA,Angle,35*35*5mm,718.4000000000001
11706,12,2023,1,426,TATA Structura,Square_Pipe,50*25*1.6_YST210,399.0
11707,12,2023,1,39,TATA Structura,Square_Pipe,60*60*2.6_YST210,546.0
11708,12,2023,9,1002,Apollo,Square_Pipe,25*12*1.2_YST210,5.6
11709,12,2023,5,254,G.D.MALHOTRA,Flat,25*5,18.0
11710,12,2023,3,401,Mahavir Steel,Beam,100*50 STD,170.8
11711,12,2023,30,493,AM/NS (CRC),CRC Sheet,3mm*1250*2500,1350.0
11712,12,2023,30,492,AM/NS (CRC),CRC Sheet,2.5mm*1250*2500,2488.0
11713,12,2023,30,489,AM/NS (CRC),CRC Sheet,1.6mm*1250*2500,3600.0
11714,12,2023,25,652,TATA GP Pipe ,G.P. Pipe,50*50*1.6mm,578.4
11715,12,2023,25,1047,TATA GP Pipe ,G.P. Pipe,40*40*1.4mm,105.0
11716,12,2023,25,1121,TATA GP Pipe ,G.P. Pipe,25*25*1.8mm,1809.6
11717,12,2023,46,571,Other,Plate,8mm CTL,3150.0
11718,12,2023,11,682,AM/NS (Essar),SHEET ,3mm*1250*4270,910.0
11719,12,2023,11,509,AM/NS (Essar),SHEET ,2.5mm*1250*3650,1530.0
11720,12,2023,38,1134,Pipe Fittings,Pipe Fittings,Reducer 300nb * 400nb,0.0
11721,12,2023,3,271,Mahavir Steel,Flat,40*12,205.2
11722,12,2023,3,167,Mahavir Steel,Angle,25*25*3mm,6.6
11723,12,2023,3,254,Mahavir Steel,Flat,25*5,228.0
11724,12,2023,1,146,TATA Structura,Square_Pipe,20*20*1.6_YST210,5.9
11725,12,2023,3,177,Mahavir Steel,Angle,37*37*3mm,237.6
11726,12,2023,3,270,Mahavir Steel,Flat,40*10,55.800000000000004
11727,12,2023,15,266,Rolling,Flat,40*3,232.6
11728,12,2023,1,983,TATA Structura,Square_Pipe,180*180*4.0_YST210,3528.4
11729,12,2023,1,999,TATA Structura,Square_Pipe,80*80*2.9_YST210,680.3
11730,12,2023,1,365,TATA Structura,Square_Pipe,50*25*2.9_YST210,2524.4
11731,12,2023,9,736,Apollo,Round_Pipes,80_B CLASS_4.0mm,150.5
11732,12,2023,9,600,Apollo,Round_Pipes,100_B CLASS_4.5mm,146.4
11733,12,2023,11,445,AM/NS (Essar),Plate,12mm*1500*6300,7160.0
11734,12,2023,16,534,Polish Bar,Polish Bar,Sq 32*32,337.65999999999997
11735,12,2023,5,228,G.D.MALHOTRA,Channel,100*50 STD,764.4
11736,12,2023,5,223,G.D.MALHOTRA,Channel,70*35,302.4
11737,12,2023,14,377,As Per IS2062,Square_Bar,40*40,1431.8600000000001
11738,12,2023,1,424,TATA Structura,Square_Pipe,113*113*4.8_YST210,2770.1000000000004
11739,12,2023,1,125,TATA Structura,Round_Pipes,50_2mm,1034.0
11740,12,2023,1,751,TATA Structura,Square_Pipe,122*61*2.5_YST210,919.8
11741,12,2023,1,133,TATA Structura,Square_Pipe,100*100*5.0_YST210,3313.5
11742,12,2023,7,206,VIZAG / SAIL,Angle,90*90*8mm,194.4
11743,12,2023,11,1035,AM/NS (Essar),Cheq.Plate,4mm*1250*6300 (Chq.),300.0
11744,12,2023,17,874,TATA Pipes,Round_Pipes,15_C CLASS_3.2mm,1000.0
11745,12,2023,17,743,TATA Pipes,Round_Pipes,250_5.0mm,379.9
11746,12,2023,17,1137,TATA Pipes,Round_Pipes,300_5.0mm,471.8
11747,12,2023,5,188,G.D.MALHOTRA,Angle,50*50*6mm,756.0
11748,12,2023,23,545,JINDAL STAR,G.I. Pipe(Mtr),25_3.2_B Class,14.2
11749,12,2023,1,1017,TATA Structura,Square_Pipe,50*25*1.8_YST210,48.0
11750,12,2023,11,513,AM/NS (Essar),SHEET ,3mm*1020*2500,2280.0
11751,12,2023,24,415,Jindal Steel (JSPL),Beam,250*125 STD,2743.2
11752,12,2023,17,121,TATA Pipes,Round_Pipes_HD (Mtr),400_6.0mm,355.5
11753,12,2023,17,798,TATA Pipes,Round_Pipes_HD (Mtr),250_6.0mm,236.5
11754,12,2023,25,648,TATA GP Pipe ,G.P. Pipe,40*40*1.6mm,591.0
11755,12,2023,25,663,TATA GP Pipe ,G.P. Pipe,80*40*1.6mm,435.0
11756,12,2023,1,63,TATA Structura,Square_Pipe,80*40*2.9_YST210,774.0
11757,12,2023,1,1124,TATA Structura,Round_Pipes,25_2.9mm,833.1
11758,12,2023,1,995,TATA Structura,Round_Pipes,20_2.9mm,52.5
11759,12,2023,17,620,TATA Pipes,Round_Pipes,25_B Class_3.2mm,188.0
11760,12,2023,14,330,As Per IS2062,Flat,200*16,903.6
11761,12,2023,17,618,TATA Pipes,Round_Pipes,20_2.6mm,187.20000000000002
11762,12,2023,15,388,Rolling,Round_Bar,25mm,1316.7
11763,12,2023,15,391,Rolling,Round_Bar,40mm,200.0
11764,12,2023,1,1112,TATA Structura,Square_Pipe,250*250*8.0_YST310,360.0
11765,12,2023,1,144,TATA Structura,Square_Pipe,180*180*5.0_YST210,323.6
11766,12,2023,1,1107,TATA Structura,Square_Pipe,200*200*6.0_YST310,214.9
11767,12,2023,5,403,G.D.MALHOTRA,Beam,100*50 L,960.0999999999999
11768,12,2023,14,294,As Per IS2062,Flat,75*8,339.7
11769,12,2023,11,762,AM/NS (Essar),SHEET ,1.6mm*900*600,7300.0
11770,12,2023,15,167,Rolling,Angle,25*25*3mm,66.0
11771,12,2023,5,229,G.D.MALHOTRA,Channel,100*50 MED,3079.8
11772,12,2023,5,267,G.D.MALHOTRA,Flat,40*5,124.8
11773,12,2023,5,277,G.D.MALHOTRA,Flat,50*5,132.0
11774,12,2023,3,281,Mahavir Steel,Flat,50*12,28.2
11775,12,2023,3,303,Mahavir Steel,Flat,100*10,280.79999999999995
11776,12,2023,1,31,TATA Structura,Square_Pipe,40*40*2.6_YST210,315.4
11777,12,2023,11,571,AM/NS (Essar),Plate,8mm CTL,2620.0
11778,12,2023,16,536,Polish Bar,Polish Bar,Sq 50*50,941.8
11779,12,2023,15,260,Rolling,Flat,32*5,663.0
11780,12,2023,17,96,TATA Pipes,Round_Pipes (Mtr),65_C CLASS_4.5mm,190.3
11781,12,2023,1,149,TATA Structura,Square_Pipe,25*25*1.2_YST210,9545.6
11782,12,2023,13,761,JSW Colouron+,PPGL,0.37 Liner Sheet,0.0
11783,12,2023,1,40,TATA Structura,Square_Pipe,60*60*2.9_YST210,664.0
11784,12,2023,11,451,AM/NS (Essar),Plate,16mm*1500*6300,3600.0
11785,12,2023,14,323,As Per IS2062,Flat,150*20,424.79999999999995
11786,12,2023,7,200,VIZAG / SAIL,Angle,75*75*10mm,990.0
11787,12,2023,14,625,As Per IS2062,Flat,65*20,245.0
11788,12,2023,1,1089,TATA Structura,Square_Pipe,150*150*8.0_YST310,1238.4
11789,12,2023,14,282,As Per IS2062,Flat,50*16,176.7
11790,12,2023,11,654,AM/NS (Essar),Plate,45mm CTL,760.0
11791,12,2023,11,577,AM/NS (Essar),Plate,32mm CTL,1335.0
11792,12,2023,11,754,AM/NS (Essar),Plate,28mm CTL,280.0
11793,12,2023,7,416,VIZAG / SAIL,Beam,300*140 STD,1141.2
11794,12,2023,7,367,VIZAG / SAIL,Angle,100*100*10mm,3307.8
11795,12,2023,14,328,As Per IS2062,Flat,200*8,170.39999999999998
11796,12,2023,15,389,Rolling,Round_Bar,32mm,666.6999999999999
11797,12,2023,5,408,G.D.MALHOTRA,Beam,125*70 MED,252.0
11798,12,2023,17,83,TATA Pipes,Round_Pipes (Mtr),25_B CLASS_3.2mm,159.1
11799,12,2023,17,110,TATA Pipes,Round_Pipes_HD (Mtr),200_5.0mm,158.4
11800,12,2023,5,294,G.D.MALHOTRA,Flat,75*8,225.6
11801,12,2023,7,209,VIZAG / SAIL,Angle,100*100*8mm,217.8
11802,12,2023,5,194,G.D.MALHOTRA,Angle,65*65*6mm,34.8
11803,12,2023,5,180,G.D.MALHOTRA,Angle,40*40*6mm,42.0
11804,12,2023,5,288,G.D.MALHOTRA,Flat,65*10,30.6
11805,12,2023,23,862,JINDAL STAR,G.I. Pipe(Mtr),200_6.0mm,2340.0
11806,12,2023,11,459,AM/NS (Essar),Plate,5mm*2000*3050,735.0
11807,12,2023,11,479,AM/NS (Essar),Plate,4mm*2000*3050,1365.0
11808,12,2023,13,664,JSW Colouron+,PPGL,0.50 CC AZ150 GSM,2712.2
11809,12,2023,3,273,Mahavir Steel,Flat,40*20,37.8
11810,12,2023,14,327,As Per IS2062,Flat,200*6,112.8
11811,12,2023,17,95,TATA Pipes,Round_Pipes (Mtr),65_B CLASS_3.6mm,77.0
11812,12,2023,1,972,TATA Structura,Square_Pipe,100*100*1.6_YST210,2194.5
11813,12,2023,14,297,As Per IS2062,Flat,75*16,300.0
11814,12,2023,14,272,As Per IS2062,Flat,40*16,200.0
11815,12,2023,15,251,Rolling,Flat,20*5,123.7
11816,12,2023,9,91,Apollo,Round_Pipes,50_A CLASS_2.9mm,244.8
11817,12,2023,1,122,TATA Structura,Round_Pipes,40_1.6mm,274.5
11818,12,2023,14,296,As Per IS2062,Flat,75*12,1024.2
11819,12,2023,14,316,As Per IS2062,Flat,125*25,1000.0
11820,12,2023,14,314,As Per IS2062,Flat,125*16,500.0
11821,12,2023,14,306,As Per IS2062,Flat,100*20,4820.0
11822,12,2023,1,71,TATA Structura,Square_Pipe,145*82*4.8_YST210,8185.0
11823,12,2023,14,310,As Per IS2062,Flat,125*6,2206.2
11824,12,2023,11,985,AM/NS (Essar),Plate,4.5mm*1830*3050,2890.0
11825,12,2023,15,248,Rolling,Flat,12*5,22.6
11826,12,2023,5,280,G.D.MALHOTRA,Flat,50*10,117.0
11827,12,2023,5,260,G.D.MALHOTRA,Flat,32*5,31.2
11828,12,2023,16,988,Polish Bar,Polish Bar,R 8mm,13.5
11829,12,2023,1,1111,TATA Structura,Square_Pipe,240*120*6.0_YST310,3280.3
11830,12,2023,14,333,As Per IS2062,Flat,250*6,2966.0
11831,12,2023,32,1139,AM/NS(CC),Plate,80mm CTL,4960.0
11832,12,2023,17,658,TATA Pipes,Round_Pipes,40_B CLASS_3.2mm,42.7
11833,12,2023,38,850,Pipe Fittings,Pipe Fittings,"Short Bend - C Class 12""",0.0
11834,12,2023,11,714,AM/NS (Essar),Plate,4mm*1250*6300,245.0
11835,12,2023,25,653,TATA GP Pipe ,G.P. Pipe,60*40*1.6mm,579.8
11836,12,2023,25,1045,TATA GP Pipe ,G.P. Pipe,80*40*1.4mm,46.6
11837,12,2023,33,749,Apollo GP Pipe,G.P. Pipe,100*100*2.0mm,360.0
11838,12,2023,1,898,TATA Structura,Square_Pipe,132*132*2.9_YST210,2550.0
11839,12,2023,11,521,AM/NS (Essar),Cheq.Plate,4mm*1250*5000 (Chq.),4830.0
11840,12,2023,1,119,TATA Structura,Round_Pipes,32_1.6mm,126.0
11841,12,2023,11,655,AM/NS (Essar),SHEET ,3mm*1500*3660,520.0
11842,12,2023,11,499,AM/NS (Essar),SHEET ,3mm*1500*3050,110.0
11843,12,2023,1,746,TATA Structura,Square_Pipe,96*48*4.8_YST310,261.0
11844,12,2023,1,24,TATA Structura,Square_Pipe,32*32*2.0_YST210,54.0
11845,12,2023,14,283,As Per IS2062,Flat,50*20,179.4
11846,12,2023,1,34,TATA Structura,Square_Pipe,40*40*4.0_YST210,9088.8
11847,12,2023,14,312,As Per IS2062,Flat,125*10,2517.6
11848,12,2023,5,193,G.D.MALHOTRA,Angle,65*65*5mm,1234.8
11849,12,2023,7,392,VIZAG / SAIL,Round_Bar,45mm,147.5
11850,12,2023,1,136,TATA Structura,Square_Pipe,96*48*2.5_YST210,1369.6
11851,12,2023,9,1060,Apollo,Square_Pipe,200*25*1.6_YST210,494.7
11852,12,2023,14,319,As Per IS2062,Flat,150*8,112.8
11853,12,2023,14,281,As Per IS2062,Flat,50*12,197.39999999999998
11854,12,2023,15,384,Rolling,Round_Bar,10mm,7.4
11855,12,2023,11,456,AM/NS (Essar),Plate,5mm*1830*3050,9000.0
11856,12,2023,3,294,Mahavir Steel,Flat,75*8,282.0
11857,12,2023,3,256,Mahavir Steel,Flat,25*8,28.8
11858,12,2023,17,82,TATA Pipes,Round_Pipes,25_A CLASS_2.6mm,35.6
11859,12,2023,3,257,Mahavir Steel,Flat,25*10,24.0
11860,12,2023,1,145,TATA Structura,Square_Pipe,20*20*1.2_YST210,1450.0
11861,12,2023,1,1105,TATA Structura,Square_Pipe,150*150*2.0_YST210,324.0
11862,12,2023,9,999,Apollo,Square_Pipe,80*80*2.9_YST210,1800.9
11863,12,2023,1,48,TATA Structura,Square_Pipe,80*80*4.0_YST210,221.2
11864,12,2023,11,450,AM/NS (Essar),Plate,16mm*1250*6300,995.0
11865,12,2023,11,442,AM/NS (Essar),Plate,10mm*2000*6300,4975.0
11866,12,2023,1,72,TATA Structura,Square_Pipe,145*82*5.4_YST310,6067.099999999999
11867,12,2023,1,37,TATA Structura,Square_Pipe,50*50*3.6_YST210,59.2
11868,12,2023,7,418,VIZAG / SAIL,Beam,400*140 STD,1126.8
11869,12,2023,1,128,TATA Structura,Round_Pipes,80_2.9mm,36.0
11870,12,2023,9,544,Apollo,G.I. Pipe(Mtr),80_4.8_C Class,170.3
11871,12,2023,7,368,VIZAG / SAIL,Angle,130*130*10mm,236.4
11872,12,2023,11,480,AM/NS (Essar),Plate,4mm*2000*3650,470.0
11873,12,2023,11,463,AM/NS (Essar),Plate,6mm*1250*6300,6000.0
11874,12,2023,1,997,TATA Structura,Square_Pipe,172*92*4.0_YST210,740.0
11875,12,2023,1,992,TATA Structura,Square_Pipe,240*120*5.0_YST310,360.0
11876,12,2023,17,804,TATA Pipes,Round_Pipes_HD (Mtr),350_5.0mm,259.4
11877,12,2023,11,718,AM/NS (Essar),Plate,40mm*1600*6300,3000.0
11878,12,2023,14,300,As Per IS2062,Flat,75*40,800.0
11879,12,2023,16,526,Polish Bar,Polish Bar,R 16mm,100.0
11880,12,2023,5,169,G.D.MALHOTRA,Angle,25*25*5mm,280.8
11881,12,2023,1,49,TATA Structura,Square_Pipe,80*80*4.8_YST310,913.1
11882,12,2023,1,355,TATA Structura,Square_Pipe,60*40*2.5_YST210,896.2
11883,12,2023,9,88,Apollo,Round_Pipes,40_A CLASS_2.9mm,1938.0
11884,12,2023,1,41,TATA Structura,Square_Pipe,60*60*3.2_YST210,3432.0
11885,12,2023,11,1057,AM/NS (Essar),Cheq.Plate,5mm*1250*6300 (Chq.),1320.0
11886,12,2023,1,720,TATA Structura,Round_Pipes,25_2.0mm,558.0
11887,12,2023,45,240,JSW TMT,TMT,08 MM,1000.0
11888,12,2023,45,241,JSW TMT,TMT,10 MM,1500.0
11889,12,2023,45,242,JSW TMT,TMT,12 MM,1500.0
11890,12,2023,45,243,JSW TMT,TMT,16 MM,2000.0
11891,12,2023,45,244,JSW TMT,TMT,20 MM,2000.0
11892,12,2023,1,1144,TATA Structura,Square_Pipe,150*150*2.5_YST210,3000.0
11893,12,2023,1,1126,TATA Structura,Square_Pipe,50*25*2.2_YST210,288.0
11894,12,2023,1,82,TATA Structura,Round_Pipes,25_A CLASS_2.6mm,356.4
11895,12,2023,17,84,TATA Pipes,Round_Pipes (Mtr),25_C CLASS_4.0mm,175.8
